Time,LAT
9.778,-2.384
9.779,-6.379
9.780,-7.374
9.781,-5.384
9.782,-4.389
9.783,1.626
9.784,3.632
9.785,4.626
9.786,-0.3632
9.787,-1.389
9.788,-6.379
9.789,-8.384
9.790,-12.38
9.791,-17.37
9.792,-23.38
9.793,-27.38
9.794,-21.38
9.795,-16.37
9.796,-9.379
9.797,-2.384
9.798,2.621
9.799,8.621
9.800,18.63
9.801,29.62
9.802,29.62
9.803,36.63
9.804,32.62
9.805,24.63
9.806,16.61
9.807,2.621
9.808,-2.384
9.809,-9.379
9.810,-13.37
9.811,-18.36
9.812,-25.37
9.813,-22.39
9.814,-8.384
9.815,0.6316
9.816,2.621
9.817,0.6316
9.818,-3.379
9.819,-9.379
9.820,-13.37
9.821,-10.37
9.822,0.6316
9.823,-1.389
9.824,8.621
9.825,5.621
9.826,6.632
9.827,12.62
9.828,19.63
9.829,23.62
9.830,16.61
9.831,5.621
9.832,0.6316
9.833,-3.379
9.834,-3.379
9.835,-2.384
9.836,-4.389
9.837,-4.389
9.838,-6.379
9.839,-4.389
9.840,-5.384
9.841,-7.374
9.842,-6.379
9.843,-7.374
9.844,-8.384
9.845,-8.384
9.846,-8.384
9.847,-8.384
9.848,-6.379
9.849,-6.379
9.850,-6.379
9.851,-9.379
9.852,-11.38
9.853,-12.38
9.854,-5.384
9.855,0.6316
9.856,9.616
9.857,5.621
9.858,8.621
9.859,15.62
9.860,22.63
9.861,15.62
9.862,14.62
9.863,13.61
9.864,8.621
9.865,6.632
9.866,1.626
9.867,0.6316
9.868,2.621
9.869,-1.389
9.870,-7.374
9.871,-10.37
9.872,-17.37
9.873,-17.37
9.874,-16.37
9.875,-18.36
9.876,-19.39
9.877,-19.39
9.878,-13.37
9.879,-2.384
9.880,12.62
9.881,8.621
9.882,8.621
9.883,3.632
9.884,-3.379
9.885,10.63
9.886,23.62
9.887,17.64
9.888,11.62
9.889,2.621
9.890,-1.389
9.891,-4.389
9.892,-5.384
9.893,-11.38
9.894,-16.37
9.895,-9.379
9.896,-1.389
9.897,13.61
9.898,4.626
9.899,-3.379
9.900,-10.37
9.901,-10.37
9.902,-10.37
9.903,-7.374
9.904,-10.37
9.905,-7.374
9.906,1.626
9.907,3.632
9.908,3.632
9.909,11.62
9.910,28.63
9.911,28.63
9.912,23.62
9.913,15.62
9.914,8.621
9.915,4.626
9.916,2.621
9.917,1.626
9.918,0.6316
9.919,-3.379
9.920,-3.379
9.921,-13.37
9.922,-11.38
9.923,-4.389
9.924,-0.3632
9.925,-0.3632
9.926,1.626
9.927,-0.3632
9.928,-4.389
9.929,-1.389
9.930,3.632
9.931,-0.3632
9.932,-1.389
9.933,-2.384
9.934,-8.384
9.935,-13.37
9.936,-14.37
9.937,-10.37
9.938,-9.379
9.939,-8.384
9.940,-5.384
9.941,-1.389
9.942,2.621
9.943,8.621
9.944,14.62
9.945,19.63
9.946,12.62
9.947,11.62
9.948,3.632
9.949,0.6316
9.950,-4.389
9.951,-4.389
9.952,-7.374
9.953,-11.38
9.954,-8.384
9.955,-6.379
9.956,-9.379
9.957,-17.37
9.958,-17.37
9.959,-14.37
9.960,-3.379
9.961,2.621
9.962,11.62
9.963,18.63
9.964,20.62
9.965,18.63
9.966,14.62
9.967,10.63
9.968,4.626
9.969,5.621
9.970,3.632
9.971,2.621
9.972,-6.379
9.973,-8.384
9.974,-14.37
9.975,-10.37
9.976,-3.379
9.977,0.6316
9.978,0.6316
9.979,-4.389
9.980,-8.384
9.981,-7.374
9.982,-10.37
9.983,-8.384
9.984,-13.37
9.985,-16.37
9.986,-8.384
9.987,-4.389
9.988,1.626
9.989,7.626
9.990,6.632
9.991,8.621
9.992,17.64
9.993,18.63
9.994,21.63
9.995,8.621
9.996,8.621
9.997,4.626
9.998,10.63
9.999,11.62
10.000,8.621
10.001,-0.3632
10.002,-9.379
10.003,-15.38
10.004,-19.39
10.005,-21.38
10.006,-24.38
10.007,-29.38
10.008,-25.37
10.009,-19.39
10.010,-9.379
10.011,-0.3632
10.012,-0.3632
10.013,-2.384
10.014,3.632
10.015,8.621
10.016,14.62
10.017,14.62
10.018,14.62
10.019,20.62
10.020,29.62
10.021,29.62
10.022,22.63
10.023,15.62
10.024,-0.3632
10.025,-4.389
10.026,-1.389
10.027,0.6316
10.028,1.626
10.029,6.632
10.030,1.626
10.031,0.6316
10.032,-2.384
10.033,-8.384
10.034,-10.37
10.035,-11.38
10.036,-16.37
10.037,-17.37
10.038,-12.38
10.039,-11.38
10.040,-4.389
10.041,-4.389
10.042,-5.384
10.043,-9.379
10.044,-15.38
10.045,-14.37
10.046,-9.379
10.047,-9.379
10.048,-10.37
10.049,-14.37
10.050,-14.37
10.051,-7.374
10.052,4.626
10.053,27.62
10.054,34.61
10.055,43.63
10.056,38.62
10.057,29.62
10.058,17.64
10.059,11.62
10.060,0.6316
10.061,-10.37
10.062,-8.384
10.063,-10.37
10.064,-13.37
10.065,-12.38
10.066,-12.38
10.067,-13.37
10.068,-16.37
10.069,-12.38
10.070,-15.38
10.071,-16.37
10.072,-16.37
10.073,-10.37
10.074,-6.379
10.075,1.626
10.076,6.632
10.077,7.626
10.078,5.621
10.079,3.632
10.080,8.621
10.081,6.632
10.082,7.626
10.083,6.632
10.084,0.6316
10.085,-7.374
10.086,-13.37
10.087,-17.37
10.088,-10.37
10.089,-8.384
10.090,-1.389
10.091,5.621
10.092,10.63
10.093,21.63
10.094,28.63
10.095,24.63
10.096,19.63
10.097,10.63
10.098,11.62
10.099,8.621
10.100,5.621
10.101,0.6316
10.102,-4.389
10.103,-14.37
10.104,-17.37
10.105,-20.38
10.106,-18.36
10.107,-16.37
10.108,-18.36
10.109,-16.37
10.110,-18.36
10.111,-14.37
10.112,-7.374
10.113,-5.384
10.114,-10.37
10.115,-19.39
10.116,-22.39
10.117,-20.38
10.118,-4.389
10.119,18.63
10.120,29.62
10.121,36.63
10.122,45.62
10.123,40.63
10.124,33.62
10.125,29.62
10.126,22.63
10.127,6.632
10.128,1.626
10.129,-9.379
10.130,-17.37
10.131,-22.39
10.132,-22.39
10.133,-22.39
10.134,-15.38
10.135,-14.37
10.136,-7.374
10.137,2.621
10.138,4.626
10.139,9.616
10.140,8.621
10.141,10.63
10.142,7.626
10.143,6.632
10.144,7.626
10.145,3.632
10.146,0.6316
10.147,-0.3632
10.148,-0.3632
10.149,-3.379
10.150,-3.379
10.151,-6.379
10.152,-9.379
10.153,-7.374
10.154,-6.379
10.155,-4.389
10.156,-0.3632
10.157,-1.389
10.158,-2.384
10.159,-6.379
10.160,-7.374
10.161,-8.384
10.162,-9.379
10.163,-3.379
10.164,-6.379
10.165,-11.38
10.166,-15.38
10.167,-17.37
10.168,-15.38
10.169,-4.389
10.170,6.632
10.171,4.626
10.172,-3.379
10.173,-8.384
10.174,-5.384
10.175,-0.3632
10.176,7.626
10.177,10.63
10.178,12.62
10.179,15.62
10.180,19.63
10.181,27.62
10.182,23.62
10.183,17.64
10.184,6.632
10.185,0.6316
10.186,-0.3632
10.187,-3.379
10.188,-5.384
10.189,-7.374
10.190,-8.384
10.191,-4.389
10.192,-2.384
10.193,1.626
10.194,2.621
10.195,-4.389
10.196,-7.374
10.197,-8.384
10.198,-8.384
10.199,-10.37
10.200,-7.374
10.201,-6.379
10.202,-3.379
10.203,8.621
10.204,14.62
10.205,11.62
10.206,7.626
10.207,6.632
10.208,-0.3632
10.209,-3.379
10.210,-6.379
10.211,-20.38
10.212,-31.37
10.213,-34.37
10.214,-26.38
10.215,-7.374
10.216,4.626
10.217,10.63
10.218,17.64
10.219,25.63
10.220,32.62
10.221,32.62
10.222,22.63
10.223,12.62
10.224,5.621
10.225,-2.384
10.226,-6.379
10.227,-7.374
10.228,-15.38
10.229,-19.39
10.230,-20.38
10.231,-18.36
10.232,-15.38
10.233,-10.37
10.234,-8.384
10.235,-14.37
10.236,-11.38
10.237,-1.389
10.238,1.626
10.239,6.632
10.240,14.62
10.241,18.63
10.242,22.63
10.243,16.61
10.244,4.626
10.245,-18.36
10.246,-28.37
10.247,-29.38
10.248,-18.36
10.249,-10.37
10.250,3.632
10.251,10.63
10.252,17.64
10.253,24.63
10.254,26.62
10.255,31.61
10.256,32.62
10.257,28.63
10.258,21.63
10.259,7.626
10.260,-0.3632
10.261,-9.379
10.262,-19.39
10.263,-20.38
10.264,-16.37
10.265,-17.37
10.266,-18.36
10.267,-13.37
10.268,-10.37
10.269,-5.384
10.270,-1.389
10.271,6.632
10.272,0.6316
10.273,-5.384
10.274,-10.37
10.275,-20.38
10.276,-26.38
10.277,-24.38
10.278,-20.38
10.279,-19.39
10.280,-8.384
10.281,4.626
10.282,26.62
10.283,36.63
10.284,40.63
10.285,39.63
10.286,30.62
10.287,24.63
10.288,6.632
10.289,0.6316
10.290,-2.384
10.291,-5.384
10.292,-11.38
10.293,-19.39
10.294,-26.38
10.295,-31.37
10.296,-35.37
10.297,-34.37
10.298,-35.37
10.299,-29.38
10.300,-17.37
10.301,-7.374
10.302,8.621
10.303,17.64
10.304,24.63
10.305,42.63
10.306,44.62
10.307,39.63
10.308,29.62
10.309,8.621
10.310,-0.3632
10.311,-13.37
10.312,-14.37
10.313,-3.379
10.314,2.621
10.315,11.62
10.316,16.61
10.317,16.61
10.318,11.62
10.319,4.626
10.320,6.632
10.321,-0.3632
10.322,-7.374
10.323,-18.36
10.324,-27.38
10.325,-45.38
10.326,-51.38
10.327,-48.38
10.328,-33.38
10.329,-24.38
10.330,-8.384
10.331,6.632
10.332,30.62
10.333,49.61
10.334,50.62
10.335,48.62
10.336,44.62
10.337,31.61
10.338,18.63
10.339,14.62
10.340,7.626
10.341,2.621
10.342,-11.38
10.343,-13.37
10.344,-17.37
10.345,-18.36
10.346,-17.37
10.347,-15.38
10.348,-15.38
10.349,-14.37
10.350,-17.37
10.351,-15.38
10.352,-14.37
10.353,-10.37
10.354,-9.379
10.355,-4.389
10.356,2.621
10.357,2.621
10.358,4.626
10.359,7.626
10.360,6.632
10.361,-0.3632
10.362,-9.379
10.363,-18.36
10.364,-19.39
10.365,-22.39
10.366,-19.39
10.367,-13.37
10.368,-9.379
10.369,-5.384
10.370,-7.374
10.371,-5.384
10.372,-5.384
10.373,-3.379
10.374,5.621
10.375,18.63
10.376,27.62
10.377,36.63
10.378,30.62
10.379,30.62
10.380,26.62
10.381,26.62
10.382,22.63
10.383,16.61
10.384,7.626
10.385,-0.3632
10.386,-7.374
10.387,-5.384
10.388,-3.379
10.389,-3.379
10.390,-5.384
10.391,-11.38
10.392,-15.38
10.393,-14.37
10.394,-14.37
10.395,-14.37
10.396,-11.38
10.397,-9.379
10.398,-12.38
10.399,-15.38
10.400,-17.37
10.401,-15.38
10.402,-8.384
10.403,0.6316
10.404,6.632
10.405,3.632
10.406,12.62
10.407,8.621
10.408,12.62
10.409,8.621
10.410,7.626
10.411,8.621
10.412,6.632
10.413,-0.3632
10.414,-7.374
10.415,-11.38
10.416,-15.38
10.417,-16.37
10.418,-14.37
10.419,-11.38
10.420,-8.384
10.421,4.626
10.422,8.621
10.423,14.62
10.424,12.62
10.425,16.61
10.426,14.62
10.427,12.62
10.428,-0.3632
10.429,-3.379
10.430,-3.379
10.431,-4.389
10.432,-1.389
10.433,3.632
10.434,11.62
10.435,2.621
10.436,-6.379
10.437,-7.374
10.438,-2.384
10.439,-3.379
10.440,-4.389
10.441,-3.379
10.442,-0.3632
10.443,5.621
10.444,12.62
10.445,12.62
10.446,3.632
10.447,-3.379
10.448,-2.384
10.449,-7.374
10.450,-4.389
10.451,-5.384
10.452,-6.379
10.453,-1.389
10.454,1.626
10.455,1.626
10.456,0.6316
10.457,2.621
10.458,-1.389
10.459,-6.379
10.460,-9.379
10.461,-16.37
10.462,-16.37
10.463,-15.38
10.464,-9.379
10.465,-4.389
10.466,-1.389
10.467,7.626
10.468,12.62
10.469,13.61
10.470,14.62
10.471,13.61
10.472,7.626
10.473,0.6316
10.474,-1.389
10.475,-3.379
10.476,-5.384
10.477,-5.384
10.478,-4.389
10.479,-5.384
10.480,-8.384
10.481,-9.379
10.482,-5.384
10.483,-9.379
10.484,-10.37
10.485,-12.38
10.486,-0.3632
10.487,2.621
10.488,11.62
10.489,10.63
10.490,11.62
10.491,10.63
10.492,11.62
10.493,12.62
10.494,11.62
10.495,8.621
10.496,1.626
10.497,1.626
10.498,-0.3632
10.499,-0.3632
10.500,-1.389
10.501,-1.389
10.502,-2.384
10.503,-1.389
10.504,-4.389
10.505,-3.379
10.506,-1.389
10.507,-7.374
10.508,-3.379
10.509,-5.384
10.510,-2.384
10.511,-1.389
10.512,-6.379
10.513,-6.379
10.514,-7.374
10.515,-17.37
10.516,-21.38
10.517,-21.38
10.518,-13.37
10.519,-10.37
10.520,-2.384
10.521,2.621
10.522,11.62
10.523,14.62
10.524,13.61
10.525,13.61
10.526,15.62
10.527,13.61
10.528,14.62
10.529,8.621
10.530,8.621
10.531,8.621
10.532,4.626
10.533,2.621
10.534,-0.3632
10.535,-0.3632
10.536,-3.379
10.537,-5.384
10.538,-8.384
10.539,-7.374
10.540,-10.37
10.541,-3.379
10.542,-4.389
10.543,-1.389
10.544,-3.379
10.545,-3.379
10.546,-4.389
10.547,-7.374
10.548,-15.38
10.549,-19.39
10.550,-20.38
10.551,-14.37
10.552,-8.384
10.553,-5.384
10.554,-0.3632
10.555,2.621
10.556,7.626
10.557,14.62
10.558,16.61
10.559,15.62
10.560,14.62
10.561,11.62
10.562,12.62
10.563,7.626
10.564,4.626
10.565,-2.384
10.566,-7.374
10.567,-18.36
10.568,-14.37
10.569,-11.38
10.570,-36.36
10.571,-116.4
10.572,-155.4
10.573,-119.4
10.574,-63.38
10.575,-18.36
10.576,10.63
10.577,33.62
10.578,48.62
10.579,68.62
10.580,82.63
10.581,76.63
10.582,44.62
10.583,6.632
10.584,-63.38
10.585,-79.37
10.586,-19.39
10.587,23.62
10.588,31.61
10.589,11.62
10.590,10.63
10.591,20.62
10.592,-14.37
10.593,-92.38
10.594,-135.4
10.595,-137.4
10.596,-127.4
10.597,-119.4
10.598,-53.37
10.599,36.63
10.600,108.6
10.601,120.6
10.602,67.61
10.603,-26.38
10.604,-61.37
10.605,76.63
10.606,186.6
10.607,180.6
10.608,119.6
10.609,121.6
10.610,116.6
10.611,120.6
10.612,84.61
10.613,69.62
10.614,51.62
10.615,55.63
10.616,62.62
10.617,50.62
10.618,-11.38
10.619,-123.4
10.620,-185.4
10.621,-235.4
10.622,-229.4
10.623,-239.4
10.624,-175.4
10.625,-37.39
10.626,54.63
10.627,79.63
10.628,96.63
10.629,128.6
10.630,164.6
10.631,224.6
10.632,220.6
10.633,216.6
10.634,210.6
10.635,172.6
10.636,85.63
10.637,3.632
10.638,-94.39
10.639,-93.38
10.640,-61.37
10.641,-101.4
10.642,-285.4
10.643,-342.4
10.644,-198.4
10.645,-98.38
